index,running,waiting,started,step,time,relative_time,broken,timedout,agreement,results,n_negotiators,has_error,error_details,erred_negotiator,erred_agent,threads,last_thread,current_offer,current_proposer,current_proposer_agent,n_acceptances,new_offers,new_offerer_agents,last_negotiator,utilities,max_utils,reserved_values,partners,params,run_id,execution_time,negotiator_names,negotiator_ids,negotiator_types,negotiator_times,n_steps,time_limit,pend,pend_per_second,step_time_limit,negotiator_time_limit,annotation,scenario,mechanism_name,mechanism_type,effective_scenario_name,last_step,last_time,rep,n_repetitions,pareto_optimality,nash_optimality,kalai_optimality,modified_kalai_optimality,max_welfare_optimality,__weakref__
419,False,False,True,596,1.0847570420010015,0.9835255354200988,False,False,"('613_386',)",,2,False,,,,{},,['613_386'],nKgz00j2B,,2,[],"[None, None]",RVFitter@1,"(0.5164022086253821, 0.4909176112679758)","[1.0, 1.0]","(0.46907373956157705, 0.4850247405592664)","['RVFitter', 'RVFitter']",,7072848196802892989,1.084804707992589,"['RVFitter@0', 'RVFitter@1']","['nBLUGQOTj', 'nKgz00j2B']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.6084160223981598, 0.4454859389079502]",606,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S5,7072848196802892989,negmas.sao.mechanism.SAOMechanism,7072848196802892989,596,1.0847570420010015,0,5,1.0,0.9898242472843665,0.9898242472843665,0.9898242472843665,0.9993596617237137,
420,False,False,True,606,1.0694101669942029,1.0,False,True,,,2,False,,,,{},,['88_911'],nAgOT4HOQ,,1,"[['n3HIOk3iU', ['162_837']], ['nAgOT4HOQ', ['88_911']]]","[None, None]",AwesomeNegotiator@1,"(0.46907373956157705, 0.4850247405592664)","[1.0, 1.0]","(0.46907373956157705, 0.4850247405592664)","['Shochan', 'AwesomeNegotiator']",,-7942672045168442201,1.0694717500009574,"['Shochan@0', 'AwesomeNegotiator@1']","['n3HIOk3iU', 'nAgOT4HOQ']","['myagent.helpers.shocan.Shochan', '__main__.AwesomeNegotiator']","[1.0241775465401588, 0.012642790083191358]",606,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S5,-7942672045168442201,negmas.sao.mechanism.SAOMechanism,-7942672045168442201,606,1.0694101669942029,4,5,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9465588937241585,
421,False,False,True,786,0.7147160000022268,1.0,False,True,,,2,False,,,,{},,['599_400'],nsNFA5CsJ,,1,"[['noUDh1tTj', ['234_765']], ['nsNFA5CsJ', ['599_400']]]","[None, None]",UOAgent@1,"(0.3270895455918036, 0.5635107556759603)","[1.0, 1.0]","(0.3270895455918036, 0.5635107556759603)","['RVFitter', 'UOAgent']",,-1016712743418743679,0.7147821249964181,"['RVFitter@0', 'UOAgent@1']","['noUDh1tTj', 'nsNFA5CsJ']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.uoagents.UOAgent']","[0.652215533045819, 0.02307716239010915]",786,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S2,-1016712743418743679,negmas.sao.mechanism.SAOMechanism,-1016712743418743679,786,0.7147160000022268,0,5,0.8812375059402838,0.8746742872698855,0.8799636555775956,0.8187171091319874,0.7610066855988639,
422,False,False,True,627,0.055357417004415765,0.8907801418439716,False,False,"('902_97',)",,2,False,,,,{},,['902_97'],nUCxV5CCT,,2,"[['nUCxV5CCT', ['902_97']]]",[None],AwesomeNegotiator@0,"(0.9892530450686835, 0.5191116553193436)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['AwesomeNegotiator', 'RVFitter']",,-8472243578991328227,0.055408791013178416,"['AwesomeNegotiator@0', 'RVFitter@1']","['nUCxV5CCT', 'n0uqQRs4Z']","['__main__.AwesomeNegotiator', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.014764937237487175, 0.011159244168084115]",704,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S6,-8472243578991328227,negmas.sao.mechanism.SAOMechanism,-8472243578991328227,627,0.055357417004415765,4,5,1.0,0.8875237935827867,0.9520328562744398,0.7550091625667729,0.9568227865735,
423,False,False,True,785,2.43004849999852,0.9987293519695044,False,False,"('212_787',)",,2,False,,,,{},,['212_787'],neI15fv8Y,,2,"[['neI15fv8Y', ['212_787']]]",[None],Shochan@0,"(0.5857988284425112, 0.58177724041765)","[1.0, 1.0]","(0.3270895455918036, 0.5635107556759603)","['Shochan', 'RVFitter']",,-7056681211072539765,2.430093582996051,"['Shochan@0', 'RVFitter@1']","['neI15fv8Y', 'nxXVdxNSn']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[2.369115017922013, 0.016616259163129143]",786,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S2,-7056681211072539765,negmas.sao.mechanism.SAOMechanism,-7056681211072539765,785,2.43004849999852,4,5,1.0,0.8979910551040085,0.8754161105232214,0.9958908685857112,0.9976789734777773,
424,False,False,True,289,0.6919515000045067,0.9965635738831615,False,False,"('130_869',)",,2,False,,,,{},,['130_869'],nvtlIsaOO,,2,[],"[None, None]",Shochan@1,"(0.42853521428840097, 0.7041549421415594)","[1.0, 1.0]","(0.027441839804024756, 0.5611273150736306)","['UOAgent', 'Shochan']",,4490255830720431020,0.6920002499973634,"['UOAgent@0', 'Shochan@1']","['nnptw9YQl', 'nvtlIsaOO']","['myagent.helpers.uoagents.UOAgent', 'myagent.helpers.shocan.Shochan']","[0.01424893393414095, 0.6613492509641219]",290,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",S0,4490255830720431020,negmas.sao.mechanism.SAOMechanism,4490255830720431020,289,0.6919515000045067,2,5,1.0,0.9167095093252882,0.8681706160659899,0.8619149618427513,0.9684712612898456,
425,False,False,True,677,3.320054000010714,0.9617021276595744,False,False,"('916_83',)",,2,False,,,,{},,['916_83'],nIiE2wCrk,,2,[],"[None, None]",Shochan@1,"(0.6200738370863254, 0.9108063004624194)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['RVFitter', 'Shochan']",,-1096942312311101537,3.3201071249932284,"['RVFitter@0', 'Shochan@1']","['ncKTe6sq7', 'nIiE2wCrk']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.shocan.Shochan']","[0.9046001219539903, 2.374365872310591]",704,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S6,-1096942312311101537,negmas.sao.mechanism.SAOMechanism,-1096942312311101537,677,3.320054000010714,4,5,1.0,0.7265185851220188,0.6634941204607461,0.8577662261267418,0.9711053293295697,
426,False,False,True,1935,7.203356375001022,0.9872514023457419,False,False,"('v9', 'v10', 'v1')",,2,False,,,,{},,"['v9', 'v10', 'v1']",n1Y2Rd5A5,,2,[],"[None, None]",RVFitter@1,"(0.8145470635215433, 0.3040186497251614)","[0.9901484773520384, 0.9709491305321089]","(0.34365556411290143, 0.24015350268590402)","['Shochan', 'RVFitter']",,6534545225317210311,7.203396208002232,"['Shochan@0', 'RVFitter@1']","['nTSHAqAu3', 'n1Y2Rd5A5']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[7.0335858859616565, 0.057584316935390234]",1960,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",DivideThePies3,6534545225317210311,negmas.sao.mechanism.SAOMechanism,6534545225317210311,1935,7.203356375001022,0,5,0.9604785025329929,0.7352586277781654,0.7362325645116617,0.7100854895866905,0.946302585175924,
427,False,False,True,677,2.4055458329967223,0.9617021276595744,False,False,"('916_83',)",,2,False,,,,{},,['916_83'],nuIbjvyVS,,2,[],"[None, None]",Shochan@1,"(0.6200738370863254, 0.9108063004624194)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['AwesomeNegotiator', 'Shochan']",,1536811499724398662,2.4055917079967912,"['AwesomeNegotiator@0', 'Shochan@1']","['nNt7xJnRR', 'nuIbjvyVS']","['__main__.AwesomeNegotiator', 'myagent.helpers.shocan.Shochan']","[0.021212380117503926, 2.3453321860724827]",704,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S6,1536811499724398662,negmas.sao.mechanism.SAOMechanism,1536811499724398662,677,2.4055458329967223,0,5,1.0,0.7265185851220188,0.6634941204607461,0.8577662261267418,0.9711053293295697,
428,False,False,True,786,0.7328744170081336,1.0,False,True,,,2,False,,,,{},,['351_648'],n6aDBiofL,,1,"[['noB8KZpG5', ['934_65']], ['n6aDBiofL', ['351_648']]]","[None, None]",RVFitter@1,"(0.3270895455918036, 0.5635107556759603)","[1.0, 1.0]","(0.3270895455918036, 0.5635107556759603)","['UOAgent', 'RVFitter']",,1468893953462192736,0.7329424589988776,"['UOAgent@0', 'RVFitter@1']","['noB8KZpG5', 'n6aDBiofL']","['myagent.helpers.uoagents.UOAgent', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.02301742679264862, 0.6703913857054431]",786,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",S2,1468893953462192736,negmas.sao.mechanism.SAOMechanism,1468893953462192736,786,0.7328744170081336,4,5,0.8812375059402838,0.8746742872698855,0.8799636555775956,0.8187171091319874,0.7610066855988639,
429,False,False,True,627,1.0905717080022441,0.8907801418439716,False,False,"('902_97',)",,2,False,,,,{},,['902_97'],nIu165deD,,2,"[['nIu165deD', ['902_97']]]",[None],Shochan@0,"(0.9892530450686835, 0.5191116553193436)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['Shochan', 'RVFitter']",,-4807854407103830286,1.0906182089966023,"['Shochan@0', 'RVFitter@1']","['nIu165deD', 'n3vMc34AV']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[1.0431763027299894, 0.013256607679068111]",704,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S6,-4807854407103830286,negmas.sao.mechanism.SAOMechanism,-4807854407103830286,627,1.0905717080022441,0,5,1.0,0.8875237935827867,0.9520328562744398,0.7550091625667729,0.9568227865735,
430,False,False,True,288,1.2440530829917407,0.993127147766323,False,False,"('822_177',)",,2,False,,,,{},,['822_177'],nUH0X3Wof,,2,"[['nUH0X3Wof', ['822_177']]]",[None],Shochan@0,"(0.27977463940327996, 0.8068538089243602)","[1.0, 1.0]","(0.027441839804024756, 0.5611273150736306)","['Shochan', 'UOAgent']",,3938026065104601526,1.2441092920053052,"['Shochan@0', 'UOAgent@1']","['nUH0X3Wof', 'nf7VMMgB7']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.uoagents.UOAgent']","[1.215626951030572, 0.01145642896881327]",290,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",S0,3938026065104601526,negmas.sao.mechanism.SAOMechanism,3938026065104601526,288,1.2440530829917407,3,5,1.0,0.9554688065232676,0.9959923002174341,0.7343599378049308,0.9290876396614738,
431,False,False,True,230,0.3772619999945164,1.0,False,True,,,2,False,,,,{},,"['v2', 'v1', 'v2']",nTCYIipLQ,,1,"[['nnJbhT52C', ['v10', 'v1', 'v6']], ['nTCYIipLQ', ['v2', 'v1', 'v2']]]","[None, None]",AwesomeNegotiator@1,"(0.6784212192414283, 0.6026531277807107)","[0.9836069951618305, 0.9998116757540438]","(0.6784212192414283, 0.6026531277807107)","['Shochan', 'AwesomeNegotiator']",,-8150759393914833888,0.3773227920028148,"['Shochan@0', 'AwesomeNegotiator@1']","['nnJbhT52C', 'nTCYIipLQ']","['myagent.helpers.shocan.Shochan', '__main__.AwesomeNegotiator']","[0.33515721280127764, 0.029303272822289728]",230,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",DivideThePies7,-8150759393914833888,negmas.sao.mechanism.SAOMechanism,-8150759393914833888,230,0.3772619999945164,1,5,0.9712353725454931,0.9335767690614442,0.9645924193873043,0.9650859009231038,0.9295373429040124,
432,False,False,True,13,0.006344291003188118,1.0,False,False,"('313_686',)",,2,False,,,,{},,['313_686'],n1bAR8flD,,2,[],"[None, None]",UOAgent@1,"(0.728082291593109, 0.5948510297020397)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['RVFitter', 'UOAgent']",,-2642164826473631151,0.00638687500031665,"['RVFitter@0', 'UOAgent@1']","['n9V1zbQsI', 'n1bAR8flD']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.uoagents.UOAgent']","[0.0018009600171353668, 0.003924168064258993]",13,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S1,-2642164826473631151,negmas.sao.mechanism.SAOMechanism,-2642164826473631151,13,0.006344291003188118,0,5,1.0,0.802316397602647,0.9027944200692892,0.9244188641069737,0.886192152065051,
433,False,False,True,116,0.016730167000787333,1.0,False,False,"('v7', 'v7', 'v2')",,2,False,,,,{},,"['v7', 'v7', 'v2']",nF5LwZHak,,2,[],"[None, None]",RVFitter@1,"(0.4754951024555656, 0.5525228078956996)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['UOAgent', 'RVFitter']",,3630330900759814413,0.016767916997196153,"['UOAgent@0', 'RVFitter@1']","['nyZZsEiur', 'nF5LwZHak']","['myagent.helpers.uoagents.UOAgent', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.007454778897226788, 0.0035953579063061625]",116,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",DivideThePies8,3630330900759814413,negmas.sao.mechanism.SAOMechanism,3630330900759814413,116,0.016730167000787333,4,5,0.999335729390474,0.8694882172319156,0.9248315529455077,0.9637228049755251,0.9765387874632858,
434,False,False,True,116,1.1307280419860035,1.0,False,False,"('v1', 'v4', 'v4')",,2,False,,,,{},,"['v1', 'v4', 'v4']",n8EbCcZDy,,2,[],"[None, None]",Shochan@1,"(0.35268865485386275, 0.6955848590461979)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['Shochan', 'Shochan']",,8737906833286885722,1.1307685829960974,"['Shochan@0', 'Shochan@1']","['nrsQehxJI', 'n8EbCcZDy']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.shocan.Shochan']","[0.714577167032985, 0.4084615730535006]",116,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",DivideThePies8,8737906833286885722,negmas.sao.mechanism.SAOMechanism,8737906833286885722,116,1.1307280419860035,3,5,1.0,0.9966382835547042,0.9386469902195493,0.8312215409913803,0.995780069477642,
435,False,False,True,606,0.4331952079955954,1.0,False,True,,,2,False,,,,{},,['88_911'],nb99Ja4Qk,,1,"[['nSeWUOB9j', ['850_149']], ['nb99Ja4Qk', ['88_911']]]","[None, None]",UOAgent@1,"(0.46907373956157705, 0.4850247405592664)","[1.0, 1.0]","(0.46907373956157705, 0.4850247405592664)","['RVFitter', 'UOAgent']",,5572701524843131600,0.4332562079944182,"['RVFitter@0', 'UOAgent@1']","['nSeWUOB9j', 'nb99Ja4Qk']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.uoagents.UOAgent']","[0.38079473699326627, 0.022229942929698154]",606,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S5,5572701524843131600,negmas.sao.mechanism.SAOMechanism,5572701524843131600,606,0.4331952079955954,0,5,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9465588937241585,
436,False,False,True,230,0.03329741698689759,1.0,False,True,,,2,False,,,,{},,"['v2', 'v1', 'v2']",nt30AzE8m,,1,"[['nFwGqNA7S', ['v10', 'v3', 'v3']], ['nt30AzE8m', ['v2', 'v1', 'v2']]]","[None, None]",UOAgent@1,"(0.6784212192414283, 0.6026531277807107)","[0.9836069951618305, 0.9998116757540438]","(0.6784212192414283, 0.6026531277807107)","['UOAgent', 'UOAgent']",,79657578279476685,0.03336083400063217,"['UOAgent@0', 'UOAgent@1']","['nFwGqNA7S', 'nt30AzE8m']","['myagent.helpers.uoagents.UOAgent', 'myagent.helpers.uoagents.UOAgent']","[0.005931547915679403, 0.01617556689598132]",230,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",DivideThePies7,79657578279476685,negmas.sao.mechanism.SAOMechanism,79657578279476685,230,0.03329741698689759,4,5,0.9712353725454931,0.9335767690614442,0.9645924193873043,0.9650859009231038,0.9295373429040124,
437,False,False,True,572,0.6916469160059933,0.8127659574468085,False,False,"('563_436',)",,2,False,,,,{},,['563_436'],nahtmgUeA,,2,"[['nahtmgUeA', ['563_436']]]",[None],RVFitter@0,"(0.5232661981372162, 0.9516461669294017)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['RVFitter', 'RVFitter']",,8038873993166292424,0.6916869999986375,"['RVFitter@0', 'RVFitter@1']","['nahtmgUeA', 'naTn3uNpL']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.6511765052564442, 0.012034675834001973]",704,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S6,8038873993166292424,negmas.sao.mechanism.SAOMechanism,8038873993166292424,572,0.6916469160059933,0,5,1.0,0.6550795207403879,0.59319933918637,0.7842135574930265,0.9356024830942502,
438,False,False,True,13,0.12171908300661016,1.0,False,False,"('627_372',)",,2,False,,,,{},,['627_372'],nlBctmXGM,,2,[],"[None, None]",Shochan@1,"(0.989264394016533, 0.5035645801651734)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['Shochan', 'Shochan']",,-3339379545686198427,0.12176666599407326,"['Shochan@0', 'Shochan@1']","['nKeHn3csC', 'nlBctmXGM']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.shocan.Shochan']","[0.027681460982421413, 0.09316195597057231]",13,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S1,-3339379545686198427,negmas.sao.mechanism.SAOMechanism,-3339379545686198427,13,0.12171908300661016,1,5,1.0,1.0,0.8995156070764436,0.7267523998965182,1.0,
439,False,False,True,115,0.41320145899953786,0.9914529914529915,False,False,"('v1', 'v4', 'v5')",,2,False,,,,{},,"['v1', 'v4', 'v5']",n6cwQOVJv,,2,[],"[None, None]",Shochan@1,"(0.3451058550999514, 0.6983725251505588)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['RVFitter', 'Shochan']",,2092601639433077647,0.4132383749965811,"['RVFitter@0', 'Shochan@1']","['nRMrjYOcx', 'n6cwQOVJv']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.shocan.Shochan']","[0.004204796889098361, 0.40216603988665156]",116,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",DivideThePies8,2092601639433077647,negmas.sao.mechanism.SAOMechanism,2092601639433077647,115,0.41320145899953786,1,5,1.0,0.9909910677487256,0.9342686935726968,0.8260306618678791,0.991225057397885,
440,False,False,True,4562,0.6767384999984642,0.9844660194174757,False,False,"('972_27',)",,2,False,,,,{},,['972_27'],nHp1viRh9,,2,"[['nHp1viRh9', ['972_27']]]",[None],RVFitter@0,"(0.36564281748748245, 0.6131082937077242)","[1.0, 1.0]","(0.3601466409842349, 0.1373045019914979)","['RVFitter', 'UOAgent']",,1565102843260275389,0.6767830409953604,"['RVFitter@0', 'UOAgent@1']","['nHp1viRh9', 'nhXNC3VJ4']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.uoagents.UOAgent']","[0.2868728481553262, 0.17368759134842549]",4634,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",S9,1565102843260275389,negmas.sao.mechanism.SAOMechanism,1565102843260275389,4562,0.6767384999984642,3,5,0.9871917914150724,0.7854508582014106,0.7598553966346252,0.8708762187386498,0.9431704788380175,
441,False,False,True,13,0.03200904199911747,1.0,False,False,"('627_372',)",,2,False,,,,{},,['627_372'],n8DKPZQGW,,2,"[['n8DKPZQGW', ['627_372']]]",[None],Shochan@0,"(0.989264394016533, 0.5035645801651734)","[0.989264394016533, 0.9915409139480771]","(0.47816550427842364, 0.16875877490473085)","['Shochan', 'RVFitter']",,4414727353083690802,0.03205583400267642,"['Shochan@0', 'RVFitter@1']","['n8DKPZQGW', 'nULyjZNXV']","['myagent.helpers.shocan.Shochan', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.028730583944707178, 0.002521918955608271]",13,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S1,4414727353083690802,negmas.sao.mechanism.SAOMechanism,4414727353083690802,13,0.03200904199911747,1,5,1.0,1.0,0.8995156070764436,0.7267523998965182,1.0,
442,False,False,True,677,3.323267665997264,0.9617021276595744,False,False,"('916_83',)",,2,False,,,,{},,['916_83'],nFZBzui5W,,2,[],"[None, None]",Shochan@1,"(0.6200738370863254, 0.9108063004624194)","[0.9892530450686835, 0.9999999969896354]","(0.5209143183374337, 0.13140475186614992)","['RVFitter', 'Shochan']",,-3147297282705189474,3.3233094579918543,"['RVFitter@0', 'Shochan@1']","['ncmhq0HqB', 'nFZBzui5W']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.shocan.Shochan']","[0.906477356722462, 2.3756380301201716]",704,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S6,-3147297282705189474,negmas.sao.mechanism.SAOMechanism,-3147297282705189474,677,3.323267665997264,0,5,1.0,0.7265185851220188,0.6634941204607461,0.8577662261267418,0.9711053293295697,
443,False,False,True,105,0.14691100000345614,0.905982905982906,False,False,"('v6', 'v4', 'v5')",,2,False,,,,{},,"['v6', 'v4', 'v5']",nPbFis31d,,2,"[['nPbFis31d', ['v6', 'v4', 'v5']]]",[None],RVFitter@0,"(0.3451058550999514, 0.6983725251505588)","[0.9995451759208128, 0.9999971527353761]","(0.2341757033874725, 0.47357940248705105)","['RVFitter', 'RVFitter']",,8926833855307670147,0.1469513750053011,"['RVFitter@0', 'RVFitter@1']","['nPbFis31d', 'nWiNeleVN']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'anl.anl2024.negotiators.builtins.rv_fitter.RVFitter']","[0.06380138704844285, 0.07713206707558129]",116,inf,0,0,inf,inf,"{'rep': 3, 'n_repetitions': 5}",DivideThePies8,8926833855307670147,negmas.sao.mechanism.SAOMechanism,8926833855307670147,105,0.14691100000345614,3,5,1.0,0.9909910677487256,0.9342686935726968,0.8260306618678791,0.991225057397885,
444,False,False,True,606,2.4412830410001334,1.0,False,True,,,2,False,,,,{},,['352_647'],nTPXak9P3,,1,"[['nZaCvHskh', ['162_837']], ['nTPXak9P3', ['352_647']]]","[None, None]",Shochan@1,"(0.46907373956157705, 0.4850247405592664)","[1.0, 1.0]","(0.46907373956157705, 0.4850247405592664)","['Shochan', 'Shochan']",,1462670185775845527,2.4413491250015795,"['Shochan@0', 'Shochan@1']","['nZaCvHskh', 'nTPXak9P3']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.shocan.Shochan']","[1.0250050251925131, 1.3812087698315736]",606,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",S5,1462670185775845527,negmas.sao.mechanism.SAOMechanism,1462670185775845527,606,2.4412830410001334,1,5,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9713060613383084,0.9465588937241585,
445,False,False,True,54,0.00907908400404267,1.0,False,False,"('207_792',)",,2,False,,,,{},,['207_792'],nSEliWmHf,,2,"[['nSEliWmHf', ['207_792']]]",[None],RVFitter@0,"(0.2257604162632526, 0.41742023429596414)","[1.0, 1.0]","(0.19652485722914453, 0.16424952297751227)","['RVFitter', 'UOAgent']",,-1686990349615122008,0.00912058399990201,"['RVFitter@0', 'UOAgent@1']","['nSEliWmHf', 'nIGaFuSWL']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', 'myagent.helpers.uoagents.UOAgent']","[0.0024235890014097095, 0.003998874090029858]",54,inf,0,0,inf,inf,"{'rep': 2, 'n_repetitions': 5}",S4,-1686990349615122008,negmas.sao.mechanism.SAOMechanism,-1686990349615122008,54,0.00907908400404267,2,5,0.7625858877365532,0.7496506079749179,0.7496506079749179,0.7496506079749179,0.5752740525502283,
446,False,False,True,229,0.04390358299133368,0.9956709956709957,False,False,"('v6', 'v3', 'v4')",,2,False,,,,{},,"['v6', 'v3', 'v4']",n6fgvomMj,,2,"[['n6fgvomMj', ['v6', 'v3', 'v4']]]",[None],RVFitter@0,"(0.6983222656362769, 0.6240448281898886)","[0.9836069951618305, 0.9998116757540438]","(0.6784212192414283, 0.6026531277807107)","['RVFitter', 'AwesomeNegotiator']",,-6479410738725241263,0.04394324999884702,"['RVFitter@0', 'AwesomeNegotiator@1']","['n6fgvomMj', 'nPu76Kb1J']","['anl.anl2024.negotiators.builtins.rv_fitter.RVFitter', '__main__.AwesomeNegotiator']","[0.004552494050585665, 0.027851291903061792]",230,inf,0,0,inf,inf,"{'rep': 1, 'n_repetitions': 5}",DivideThePies7,-6479410738725241263,negmas.sao.mechanism.SAOMechanism,-6479410738725241263,229,0.04390358299133368,1,5,0.9912241504968358,0.9542793557356822,0.9898087166124281,0.9791500288050662,0.9594990311031748,
447,False,False,True,786,2.392087457992602,1.0,False,True,,,2,False,,,,{},,['599_400'],nMQ0y9V67,,1,"[['n8N9Sw5dZ', ['26_973']], ['nMQ0y9V67', ['599_400']]]","[None, None]",AwesomeNegotiator@1,"(0.3270895455918036, 0.5635107556759603)","[1.0, 1.0]","(0.3270895455918036, 0.5635107556759603)","['Shochan', 'AwesomeNegotiator']",,1548361845758594614,2.3921582920011133,"['Shochan@0', 'AwesomeNegotiator@1']","['n8N9Sw5dZ', 'nMQ0y9V67']","['myagent.helpers.shocan.Shochan', '__main__.AwesomeNegotiator']","[2.3336502872552956, 0.014602364928578027]",786,inf,0,0,inf,inf,"{'rep': 0, 'n_repetitions': 5}",S2,1548361845758594614,negmas.sao.mechanism.SAOMechanism,1548361845758594614,786,2.392087457992602,0,5,0.8812375059402838,0.8746742872698855,0.8799636555775956,0.8187171091319874,0.7610066855988639,
448,False,False,True,1958,17.724479249998694,0.9989801121876594,False,False,"('v4', 'v9', 'v10')",,2,False,,,,{},,"['v4', 'v9', 'v10']",nSTcfcW7c,,2,"[['nSTcfcW7c', ['v4', 'v9', 'v10']]]",[None],Shochan@0,"(0.6156814398606828, 0.5657191320532067)","[0.9901484773520384, 0.9709491305321089]","(0.34365556411290143, 0.24015350268590402)","['Shochan', 'Shochan']",,-6792078581727157526,17.724528083999758,"['Shochan@0', 'Shochan@1']","['nSTcfcW7c', 'n1xYVnifu']","['myagent.helpers.shocan.Shochan', 'myagent.helpers.shocan.Shochan']","[7.199869212883641, 10.39680075205979]",1960,inf,0,0,inf,inf,"{'rep': 4, 'n_repetitions': 5}",DivideThePies3,-6792078581727157526,negmas.sao.mechanism.SAOMechanism,-6792078581727157526,1958,17.724479249998694,4,5,1.0,0.9990251787417211,1.0,0.9715873494156774,0.9994606504480416,
